,Stable_Gene_ID,Gene_Name,Gene_Description,GO_Terms,Pi_Tinaja,Pi_RioChoy,Pi_Molino,Pi_Pachon,Pi_Rascon,Dxy_RioChoy:Molino,Dxy_Rascon:Pachon,Dxy_Rascon:Tinaja,Fst_Rascon:Tinaja,Fst_Pachon:Rascon,Fst_RioChoy:Molino,Fst_RioChoy:Pachon,Fst_RioChoy:Tinaja,Dxy_RioChoy:Pachon,Dxy_RioChoy:Tinaja,TajimasD_Molino,TajimasD_RioChoy,TajimasD_Pachon,TajimasD_Tinaja,TajimasD_Rascon
1878,ENSAMXG00000017849,fancf,"Fanconi anemia, complementation group F [Source:ZFIN;Acc:ZDB-GENE-060306-3]",Fanconi anaemia nuclear complex;phosphorelay signal transduction system;signal transducer activity,0.000462107,0.00352168,0,0,0.000952222,0.002207846,0.00323475,0,0.66049852,0.70386412,0.192592667,0.258943262,0.267281894,0.003029369,0.003116656,NA,0.340437,NA,-1.97429,-0.781319
1879,ENSAMXG00000017892,cdc34a,cell division cycle 34 homolog (S. cerevisiae) a [Source:ZFIN;Acc:ZDB-GENE-040426-713],ligase activity;nucleotide binding;ATP binding;metabolic process,0.000150376,0.000481595,0,0,0.000250627,0.000250627,0.001378446,0,0.856555,0.932007,0.0625,0.50763355,0.47700005,0.001587302,0.001520468,NA,NA,NA,NA,NA
1880,ENSAMXG00000017909,CIART (4 of 4),circadian associated repressor of transcription [Source:HGNC Symbol;Acc:HGNC:25200],NA,0,0.00291013,0.000101564,0,0.000765933,0.0040009,0.003446691,0,0.75490792,0.75490792,0.413403333,0.523861973,0.484982695,0.005647689,0.005647689,0,0.327032,NA,NA,-1.83094
1881,ENSAMXG00000017930,slc35f1,"solute carrier family 35, member F1 [Source:ZFIN;Acc:ZDB-GENE-060503-463]",transport;integral component of membrane;membrane,0.000686499,0.001693886,0.00025074,0,0.000981685,0.001752392,0.002983802,0,0.599956517,0.70488552,0.32674226,0.323482797,0.291553698,0.002178649,0.002491238,0,0.457737,NA,NA,-1.12253
1882,ENSAMXG00000017946,zbtb7a,zinc finger and BTB domain containing 7a [Source:ZFIN;Acc:ZDB-GENE-050208-583],protein binding;nucleic acid binding;metal ion binding,0.000644699,0.000736781,0,0.000291886,0.000782473,0.000986319,0.004004256,0,0.784779714,0.737215,0.26602424,0.592378713,0.591707922,0.003983891,0.003962307,NA,NA,NA,NA,NA
1883,ENSAMXG00000017947,tcf3b,transcription factor 3b [Source:ZFIN;Acc:ZDB-GENE-051113-64],protein dimerization activity,0.000249477,0.002154414,0,0,0.00046335,0.002559038,0.002463473,0,0.657335886,0.687910457,0.4507061,0.300536816,0.23594116,0.00187946,0.001893618,NA,NA,NA,NA,NA
1884,ENSAMXG00000017984,tubgcp4 (1 of 2),"tubulin, gamma complex associated protein 4 [Source:ZFIN;Acc:ZDB-GENE-081022-124]",spindle pole;microtubule organizing center;microtubule cytoskeleton organization,0.000533639,0.000463414,0,0.000339246,0.000783445,0.001176591,0.004699187,0,0.69583672,0.668201743,0.3611111,0.417875,0.819335,0.001069163,0.001791601,NA,NA,NA,NA,NA
1885,ENSAMXG00000017995,csmd1a (2 of 6),CUB and Sushi multiple domains 1a [Source:ZFIN;Acc:ZDB-GENE-050417-402],NA,0.000737929,0.000672042,0.000224014,0.000201613,0.000336022,0.000448029,0.001764113,0,0.621143,0.856555,NA,0.318987627,0.38702397,0.002251344,0.001904122,0,-1.71304,0,0,0
1886,ENSAMXG00000018042,vps4a,vacuolar protein sorting 4a homolog A (S. cerevisiae) [Source:ZFIN;Acc:ZDB-GENE-060929-388],positive regulation of viral budding via host ESCRT complex;endosomal transport;ATPase activity;intracellular;nucleotide binding;ATP binding;metabolic process,0,0.001838062,0.001940702,0.000348646,0.000245766,0.004160429,0.000867192,0,0.850746,0.840708,0.46406565,0.466431134,0.521813991,0.003191966,0.003256868,1.00733,1.54535,-1.80791,NA,0
1887,ENSAMXG00000018064,ipo8 (3 of 3),importin 8 [Source:ZFIN;Acc:ZDB-GENE-060503-3],binding;intracellular protein transport;intracellular,0.000526316,0.002150775,0,0,0.000950682,0.001130174,0.002614379,0,0.5930965,0.688841,0.07161791,0.137798723,0.146220731,0.002437364,0.002611656,NA,-1.56884,NA,0,0
1888,ENSAMXG00000018126,saal1,serum amyloid A-like 1 [Source:ZFIN;Acc:ZDB-GENE-040426-725],binding,0.000784821,0.004395814,8.54E-05,0.000307456,0.000649351,0.003150473,0.002202381,0,0.65255125,0.6551039,0.2490793,0.317370453,0.361420226,0.005149885,0.005820309,NA,NA,NA,NA,NA
1889,ENSAMXG00000018136,im:7152756,im:7152756 [Source:ZFIN;Acc:ZDB-GENE-050309-232],NA,0.000882163,0.001944329,0,0.000983999,0.000498257,0.003918651,0.005347949,0,0.89701975,0.856902,0.50366368,0.353563633,0.402970017,0.003935185,0.004064224,NA,NA,NA,NA,NA
1890,ENSAMXG00000018516,arl3l2,"ADP-ribosylation factor-like 3, like 2 [Source:ZFIN;Acc:ZDB-GENE-040426-1678]",G-protein beta/gamma-subunit complex binding;guanyl nucleotide binding;intracellular protein transport;GTPase activity;small GTPase mediated signal transduction;intracellular;nucleotide binding;GTP binding;G-protein coupled receptor signaling pathway;signal transducer activity;regulation of axon extension involved in axon guidance,0.000356506,0.001947968,0.000198059,0,0.001188357,0.003581567,0.005050505,0,0.67290715,0.71063315,0.585476,0.60656825,0.56199775,0.004406813,0.004357298,NA,NA,NA,NA,NA
1891,ENSAMXG00000018549,PTP4A3 (2 of 2),"protein tyrosine phosphatase type IVA, member 3 [Source:HGNC Symbol;Acc:HGNC:9636]",protein tyrosine/serine/threonine phosphatase activity;phosphatase activity;protein tyrosine phosphatase activity;dephosphorylation;protein dephosphorylation,0,0.001022031,0,0,0.000985463,0.000965251,0.001355014,0,0.702439,0.702439,0.458333,0.475302,0.475302,0.000965251,0.000965251,NA,0,NA,NA,0
1892,ENSAMXG00000018767,ppie,peptidylprolyl isomerase E (cyclophilin E) [Source:ZFIN;Acc:ZDB-GENE-050417-167],isomerase activity;peptidyl-prolyl cis-trans isomerase activity;protein peptidyl-prolyl isomerization;RNA binding;nucleotide binding;protein folding;nucleic acid binding,0.00055651,0.000963115,0.000958349,0,0.00034553,0.001880717,0.000950209,0,0.771089,0.862043,0.25567332,0.080772495,0.209000196,0.00056243,0.001462317,-0.078416,-0.791088,NA,NA,0
1893,ENSAMXG00000018799,nacad,NAC alpha domain containing [Source:ZFIN;Acc:ZDB-GENE-091020-7],protein binding,0.000742555,0.001650271,0.000911994,0.000465116,0.001268499,0.003326361,0.003255814,0,0.588297,0.636727667,0.434817125,0.365852503,0.400771869,0.004977236,0.004830811,NA,NA,NA,NA,NA
1894,ENSAMXG00000018806,grk1b,G protein-coupled receptor kinase 1 b [Source:ZFIN;Acc:ZDB-GENE-050417-211],G-protein coupled receptor kinase activity;protein tyrosine kinase activity;phosphorylation;kinase activity;protein serine/threonine kinase activity;nucleotide binding;protein phosphorylation;protein kinase activity;transferase activity;ATP binding;signal transduction;rhodopsin kinase activity,0.000120048,0.001692789,0,0.000428856,0.001434293,0.000971805,0.003159413,0,0.6025024,0.675456514,0.137192891,0.440067757,0.473347603,0.003754835,0.003932406,NA,NA,NA,NA,NA
1895,ENSAMXG00000018841,tnfaip8l2b,"tumor necrosis factor, alpha-induced protein 8-like 2b [Source:ZFIN;Acc:ZDB-GENE-040426-1359]",NA,0.000339559,0.003361679,0,0.000179211,0.000543065,0.00308642,0.001583035,0,0.862043,0.862043,0.2866666,0.260790434,0.251988149,0.003793309,0.003703704,NA,0.248019,0,0,0
1896,ENSAMXG00000018863,cxcr3.2,"chemokine (C-X-C motif) receptor 3, tandem duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-041114-186]",G-protein coupled receptor signaling pathway;signal transduction;G-protein coupled receptor activity;signal transducer activity;integral component of membrane;membrane;chemokine-mediated signaling pathway;macrophage activation involved in immune response;response to bacterium;leukocyte migration involved in immune response;macrophage chemotaxis,0.001589498,0.006133059,0,0.000361011,0.003828904,0.004725732,0.010898014,0,0.675542688,0.736451981,0.244636594,0.239484042,0.245806037,0.005131869,0.005721019,NA,0.676412,-1.86788,-1.19104,-1.13717
1897,ENSAMXG00000018893,rtn4ip1,reticulon 4 interacting protein 1 [Source:ZFIN;Acc:ZDB-GENE-040426-1314],oxidation-reduction process;oxidoreductase activity;zinc ion binding;transmembrane transport;gap junction hemi-channel activity,0.000979914,0.001264809,0,8.42E-05,0.000260783,0.000902636,0.002409639,0,0.612557,0.925514333,0.205548533,0.305041058,0.184238808,0.00236758,0.001900215,NA,-1.24535,0,NA,0
1898,ENSAMXG00000018979,eci2,enoyl-CoA delta isomerase 2 [Source:ZFIN;Acc:ZDB-GENE-040718-392],catalytic activity;metabolic process,0.000151976,0.001539625,0,0.000407935,0.000253293,0.00092874,0.002684904,0,0.856555,0.870259,0.1361111,0.443341275,0.2843107,0.002895981,0.001570415,NA,NA,NA,NA,NA
1899,ENSAMXG00000018996,C18orf63,chromosome 18 open reading frame 63 [Source:HGNC Symbol;Acc:HGNC:40037],NA,0,0.004489913,0,0,0.000724639,0.011111111,0.003985507,0,0.932007,0.932007,0.61653625,0.2272137,0.2272137,0.003381643,0.003381643,NA,NA,NA,NA,NA
1900,ENSAMXG00000019209,dnajc5ab,"DnaJ (Hsp40) homolog, subfamily C, member 5ab [Source:ZFIN;Acc:ZDB-GENE-081021-2]",NA,0.000894834,0.001686261,0,0.000548446,0.00123457,0.000926772,0.005015432,0,0.65474565,0.65404415,0.065113777,0.42932752,0.488213257,0.005944038,0.006116697,NA,NA,NA,NA,NA
1901,ENSAMXG00000019210,eif5,eukaryotic translation initiation factor 5 [Source:ZFIN;Acc:ZDB-GENE-030131-975],binding;protein binding;translational initiation;translation initiation factor activity,0,0.000982269,0,0,0.000490114,0.000660833,0.000539125,0,0.643875,0.643875,0.203073333,0.237456,0.209113333,0.000456121,0.000660833,NA,1.02437,NA,NA,0
1902,ENSAMXG00000019306,rgs18,regulator of G-protein signaling 18 [Source:ZFIN;Acc:ZDB-GENE-061013-722],neuromast development;otolith development;otic vesicle development;anterior/posterior axis specification;thrombocyte differentiation,0,0.001332168,0,0.001016873,0.001038218,0.002830856,0.002819415,0,0.702439,0.636753,0.54166665,0.158665495,0.02874448,0.001934418,0.000707714,NA,-1.38107,0,NA,0
1903,ENSAMXG00000019360,ppm1ab,"protein phosphatase, Mg2+/Mn2+ dependent, 1Ab [Source:ZFIN;Acc:ZDB-GENE-991102-14]",cation binding;manganese ion binding;protein dephosphorylation;protein serine/threonine phosphatase activity;phosphoprotein phosphatase activity;magnesium ion binding;hydrolase activity;catalytic activity;metal ion binding,0.000321447,0.001496269,0,0,0.000271445,0.00102357,0.002307275,0,0.678289333,0.953151667,0.25770475,0.539801618,0.443189993,0.00364753,0.003036781,NA,0.828223,NA,0,-1.45138
1904,ENSAMXG00000019395,jarid2a,"jumonji, AT rich interactive domain 2a [Source:ZFIN;Acc:ZDB-GENE-061218-1]",NA,0,0.002714928,0,0,0.004273503,0.001424501,0.006410256,0,0.6565035,0.6565035,0,0.010294113,0.010294113,0.001424501,0.001424501,NA,NA,NA,NA,NA
1906,ENSAMXG00000019409,CX3CR1 (2 of 2),chemokine (C-X3-C motif) receptor 1 [Source:HGNC Symbol;Acc:HGNC:2558],neutrophil activation;chemokine receptor activity;chemokine-mediated signaling pathway;C-X-C chemokine receptor activity;chemotaxis;G-protein coupled receptor signaling pathway;signal transduction;G-protein coupled receptor activity;signal transducer activity;integral component of membrane;membrane,0.002110097,0.014197941,0.000108719,0,0.007726072,0.014765438,0.015707672,0,0.608943342,0.678620375,0.351564081,0.249629601,0.233902512,0.011802838,0.012436052,0,0.871095,NA,-2.05812,-0.182289
1908,ENSAMXG00000019640,lsm6,"LSM6 homolog, U6 small nuclear RNA and mRNA degradation associated [Source:ZFIN;Acc:ZDB-GENE-040625-50]","small nucleolar ribonucleoprotein complex;spliceosomal complex;RNA splicing;mRNA splicing, via spliceosome;ribonucleoprotein complex;RNA binding;mRNA processing;nucleus",0.000865801,0.002889537,0,0.0009139,0.000721502,0.003457191,0.004028379,0,0.856555,0.856555,0.364348,0.379096367,0.383808667,0.006036556,0.006027537,NA,NA,NA,NA,NA
1909,ENSAMXG00000019654,ptgdsa,prostaglandin D2 synthase a [Source:ZFIN;Acc:ZDB-GENE-081022-118],lipid metabolic process;transporter activity;transport;extracellular region,0.000916113,0.002410548,0,0,0.000306937,0.00242937,0.003529773,0,0.714074,0.9660035,0.387938667,0.556872985,0.272340376,0.004017349,0.003093003,NA,NA,NA,NA,NA
1910,ENSAMXG00000019659,ifng1-1,"interferon, gamma 1-1 [Source:ZFIN;Acc:ZDB-GENE-060210-1]",defense response to bacterium;immune response;defense response to Gram-negative bacterium,0.000458716,0.003053603,0,0,0.002293583,0.003854485,0.010703364,0,0.759273767,0.7836646,0.381504133,0.483808646,0.435350764,0.011754587,0.011754587,NA,-1.95416,NA,-1.51284,-1.89423
1912,ENSAMXG00000019820,cdc42,cell division cycle 42 [Source:ZFIN;Acc:ZDB-GENE-030131-8783],protein transport;small GTPase mediated signal transduction;intracellular;nucleotide binding;GTP binding;signal transduction;membrane;filopodium assembly;kidney development;protein binding;sprouting angiogenesis;cell migration involved in gastrulation,0,0.000764452,0.00051151,0,0.001323396,0.00194617,0.003713607,0,0.710861,0.710861,0.532954,0.755738667,0.755738667,0.003975155,0.003975155,NA,NA,NA,NA,NA
1913,ENSAMXG00000019871,zgc:100832,zgc:100832 [Source:ZFIN;Acc:ZDB-GENE-040801-53],protein binding,0.000237734,0.000770864,0.000369031,0,0.000608341,0.000766764,0.00334588,0,0.786339,0.900813,0.2232145,0.760241667,0.5810585,0.002927645,0.001561411,NA,NA,NA,NA,NA
1914,ENSAMXG00000019884,vamp2,vesicle-associated membrane protein 2 [Source:ZFIN;Acc:ZDB-GENE-030131-8225],vesicle-mediated transport;integral component of membrane;membrane;cleavage furrow;vesicle;plasma membrane,0.000563911,0.000330688,0,0,0.000496033,0.000165344,0.002728175,0,0.783909,0.932007,NA,0.944291,0.822568,0.002810847,0.002546296,NA,0,NA,0,0
1915,ENSAMXG00000019889,tusc5b,tumor suppressor candidate 5b [Source:ZFIN;Acc:ZDB-GENE-091204-45],response to biotic stimulus;integral component of membrane;membrane,0.000635593,0.004071121,0.003008335,0,0.001059324,0.003939763,0.005826271,0,0.856555,0.932007,0.196705333,0.254905588,0.26231125,0.003060264,0.003177966,1.71976,1.01879,NA,-1.72331,-1.62929
1916,ENSAMXG00000019967,spaca4l,sperm acrosome associated 4 like [Source:ZFIN;Acc:ZDB-GENE-101011-2],transmembrane receptor protein serine/threonine kinase activity;membrane;spermatid development,0.002949544,0.00564306,0,0.00136612,0.004843522,0.00394657,0.020765027,0,0.757675622,0.671492527,0.21547632,0.651378763,0.297529917,0.015330905,0.007604736,NA,NA,NA,NA,NA
1917,ENSAMXG00000019990,rbmx,"RNA binding motif protein, X-linked [Source:ZFIN;Acc:ZDB-GENE-030131-579]",nucleotide binding;nucleic acid binding,0.00060114,0.001243469,0.000258907,0,0.000801668,0.002500245,0.002792475,0,0.639736333,0.63673072,0.403092788,0.352479336,0.204277673,0.003429431,0.002455008,0,-1.36609,NA,-1.14574,-1.22508
1918,ENSAMXG00000020248,gmps (1 of 2),guanine monphosphate synthase [Source:ZFIN;Acc:ZDB-GENE-040426-1503],pyrophosphatase activity;GMP synthase (glutamine-hydrolyzing) activity;GMP biosynthetic process;purine nucleotide biosynthetic process;ATP binding,0.000177576,0.002388085,0,0.000187441,0.000679369,0.003265349,0.001659715,0,0.750629,0.786952,0.439035757,0.336529442,0.331448998,0.003166421,0.003077907,NA,-0.0960646,-1.51284,0,-0.0474906
1919,ENSAMXG00000020284,soul3,heme-binding protein soul3 [Source:ZFIN;Acc:ZDB-GENE-060825-287],NA,0.000118906,0.002807504,0,0,0.000649881,0.003550667,0.00439134,0,0.643875,0.91096875,0.370659529,0.427918993,0.160282963,0.00429383,0.001870293,NA,0.528185,NA,0,0
1920,ENSAMXG00000020298,paqr4b,progestin and adipoQ receptor family member IVb [Source:ZFIN;Acc:ZDB-GENE-121214-338],integral component of membrane;membrane,0.00062799,0.000437307,0,0,0.001259446,0.000218654,0.002938707,0,0.657103667,0.806801667,0.00784133,0.593063508,0.534171708,0.003857053,0.003535195,NA,NA,NA,NA,NA
1921,ENSAMXG00000020313,atp2a1l,"ATPase, Ca++ transporting, cardiac muscle, fast twitch 1 like [Source:ZFIN;Acc:ZDB-GENE-041229-2]",nucleotide binding;hydrolase activity;ATP binding;metabolic process;metal ion binding;integral component of membrane;membrane;chordate embryonic development;nucleus;cytosol;axonogenesis,0.000671803,0.001591394,0,0,0.000791766,0.001901776,0.003430984,0,0.624310183,0.666189369,0.42293777,0.551282941,0.527222986,0.003324067,0.003211702,NA,NA,NA,NA,NA
1922,ENSAMXG00000020349,ppm1na,"protein phosphatase, Mg2+/Mn2+ dependent, 1Na (putative) [Source:ZFIN;Acc:ZDB-GENE-040426-2731]",cation binding;manganese ion binding;protein dephosphorylation;protein serine/threonine phosphatase activity;phosphoprotein phosphatase activity;magnesium ion binding;hydrolase activity;catalytic activity;metal ion binding,0.000407875,0.001144288,0,0.000304859,0.000311333,0.00158549,0.003619144,0,0.84716925,0.9321164,0.41348825,0.467639697,0.315802529,0.002827456,0.002431084,NA,NA,NA,NA,NA
1923,ENSAMXG00000020386,hint3,histidine triad nucleotide binding protein 3 [Source:ZFIN;Acc:ZDB-GENE-100922-168],catalytic activity;metabolic process,0.000700906,0.003085978,0,0.000484262,0.000403552,0.00228679,0.002239709,0,0.783909,0.856555,0.220833333,0.222439003,0.249352013,0.004573581,0.004452515,NA,-0.886922,-1.51284,-1.1407,0
1924,ENSAMXG00000020395,TTC39B,tetratricopeptide repeat domain 39B [Source:HGNC Symbol;Acc:HGNC:23704],NA,0,0.001254531,0,0.000500263,0.001256642,0.001184834,0.00373881,0,0.626355,0.769013,0.444444,0.649294,0.462563,0.003422854,0.001184834,NA,NA,NA,NA,NA
1925,ENSAMXG00000020407,TMEM42 (2 of 2),transmembrane protein 42 [Source:HGNC Symbol;Acc:HGNC:28444],integral component of membrane;membrane,0.000933423,0.003549032,0,0.000213675,0.001003626,0.004941239,0.005982906,0,0.609317667,0.93135,0.50550625,0.279349174,0.124617303,0.005000594,0.002816358,NA,-0.163898,0,-0.527781,-0.849715
1926,ENSAMXG00000020464,cpsf5,cleavage and polyadenylation specific factor 5 [Source:ZFIN;Acc:ZDB-GENE-040426-1316],mRNA polyadenylation;mRNA cleavage factor complex;mRNA binding;hydrolase activity,0,0.002467224,0,0.000577101,0.000488044,0.001868096,0.003050268,0,0.932007,0.678289333,0.2136155,0.085502888,0.137449547,0.001746264,0.001705653,NA,-0.117444,0,NA,-1.53123
1927,ENSAMXG00000020471,entpd5b,ectonucleoside triphosphate diphosphohydrolase 5b [Source:ZFIN;Acc:ZDB-GENE-091118-88],hydrolase activity;metabolic process,0.000442007,0.001041889,0,7.78E-05,0.000518404,0.001425609,0.0031493,0,0.6561499,0.6595062,0.505555667,0.310373637,0.255760976,0.00163729,0.001391049,NA,NA,NA,NA,NA
1928,ENSAMXG00000020508,btbd6b,BTB (POZ) domain containing 6b [Source:ZFIN;Acc:ZDB-GENE-030829-65],protein binding,0.000618956,0.00134546,0,0,0.000231482,0.001784336,0.001388889,0,0.5915045,0.6595062,0.314210537,0.299619527,0.229713678,0.002083333,0.001771316,NA,NA,NA,NA,NA
1930,ENSAMXG00000020577,SLC38A8 (2 of 2),"solute carrier family 38, member 8 [Source:HGNC Symbol;Acc:HGNC:32434]",integral component of membrane;membrane,0.000318471,0.001255845,0,0.001072745,0.000675546,0.001946214,0.003680113,0,0.829884333,0.669725,0.41815475,0.059738133,0.438758033,0.0012385,0.00163364,NA,0.98801,1.85824,-1.72331,-1.17901
1931,ENSAMXG00000020653,anpepa,alanyl (membrane) aminopeptidase a [Source:ZFIN;Acc:ZDB-GENE-030131-4781],metallopeptidase activity;proteolysis;zinc ion binding;integral component of membrane;membrane,0.000422982,0.002354507,0,0,0.001340985,0.003074453,0.007728021,0,0.820059692,0.8549625,0.413153194,0.104112213,0.120569513,0.001703678,0.00186915,NA,-1.13814,NA,-2.28837,-0.534716
1932,ENSAMXG00000020683,lypla2,lysophospholipase II [Source:ZFIN;Acc:ZDB-GENE-040426-1715],hydrolase activity;metabolic process,0.001254232,0.000955547,0,0,0.000243665,0.000487329,0.001340156,0,0.714074,0.932007,0,0.731426205,0.665604955,0.00877193,0.008146524,NA,NA,NA,NA,NA
1933,ENSAMXG00000020694,uqcrb,ubiquinol-cytochrome c reductase binding protein [Source:ZFIN;Acc:ZDB-GENE-050522-542],"mitochondrial respiratory chain complex III;mitochondrial electron transport, ubiquinol to cytochrome c;respiratory chain;mitochondrial inner membrane;mitochondrion;oxidation-reduction process;membrane;angiogenesis",0.000606061,0.002696079,0,0,0.000505052,0.001704545,0.002777778,0,0.856555,0.932007,0.12066921,0.2538079,0.223767233,0.002714646,0.002815657,NA,NA,NA,NA,NA
1934,ENSAMXG00000020718,eif4a1b,eukaryotic translation initiation factor 4A1B [Source:ZFIN;Acc:ZDB-GENE-040120-6],ATP-dependent RNA helicase activity;regulation of translational initiation;ATPase activity;helicase activity;nucleotide binding;hydrolase activity;nucleic acid binding;ATP binding;metabolic process;heart jogging;calmodulin-dependent protein kinase activity;protein autophosphorylation;pronephros development;inner ear receptor cell differentiation,0.000215517,0.000742336,0,0.000215517,0.000365498,0.000389128,0.004093567,0,0.9330415,0.9330415,0.015625,0.607996313,0.607996313,0.004052921,0.004052921,NA,NA,NA,NA,NA
1935,ENSAMXG00000020725,cacng4b,"calcium channel, voltage-dependent, gamma subunit 4b [Source:ZFIN;Acc:ZDB-GENE-120104-6]",regulation of ion transmembrane transport;voltage-gated calcium channel complex;voltage-gated calcium channel activity;voltage-gated ion channel activity;calcium channel activity;calcium ion transmembrane transport;calcium ion transport;ion transport;transport;integral component of membrane;membrane,0,0.001355274,0,0.000414079,0.000345066,0.001502473,0.00320911,0,0.74462965,0.72814865,0.3861111,0.316681663,0.370982949,0.002830975,0.002882735,NA,-0.347649,-1.86788,NA,-1.45138
1936,ENSAMXG00000020761,tnnt2e,"troponin T2e, cardiac [Source:ZFIN;Acc:ZDB-GENE-041210-27]",regulation of muscle contraction;troponin complex,0.000253485,0.000687558,0,0,0.000422477,0.000352063,0.002323616,0,0.856555,0.932007,0.0625,0.405529796,0.382192596,0.002746092,0.002626391,NA,-1.60021,NA,-1.51284,-1.45138
1937,ENSAMXG00000020933,iqcc,IQ motif containing C [Source:ZFIN;Acc:ZDB-GENE-090313-325],protein binding,0.001040592,0.003300011,0,0.000653595,0.001089327,0.002087872,0.004507081,0,0.67085772,0.65404415,0.1953125,0.335099973,0.344096262,0.006808279,0.008051924,NA,NA,NA,NA,NA
1938,ENSAMXG00000021026,tfec,transcription factor EC [Source:ZFIN;Acc:ZDB-GENE-041210-21],"protein dimerization activity;regulation of transcription, DNA-templated;prostaglandin E receptor activity",0,0.001976948,0,0.000869742,0.00073808,0.00274188,0.004273897,0,0.7917834,0.641131571,0.271154222,0.318104052,0.289571427,0.004093632,0.003521737,NA,-1.3479,1.70258,NA,-1.38479
1939,ENSAMXG00000021086,RYR2 (4 of 7),ryanodine receptor 2 (cardiac) [Source:HGNC Symbol;Acc:HGNC:10484],NA,0.000797563,0.00239683,0,0,0.000608494,0.001313082,0.003681392,0,0.8129575,0.9310215,0.048835333,0.40929848,0.36454348,0.004534871,0.004367765,NA,-0.973469,NA,NA,0
1940,ENSAMXG00000021104,chchd1,coiled-coil-helix-coiled-coil-helix domain containing 1 [Source:ZFIN;Acc:ZDB-GENE-060810-176],NA,0.000561798,0.000663233,0,0.000561798,0.002008559,0.000331617,0.004178674,0,0.682246,0.682246,0,0.614146867,0.614146867,0.005372191,0.005372191,NA,NA,NA,NA,NA
1941,ENSAMXG00000021128,tmem209,transmembrane protein 209 [Source:ZFIN;Acc:ZDB-GENE-030131-2879],integral component of membrane;membrane,0.000241546,0.001247198,0,0,0.000402577,0.001207729,0.002214171,0,0.875418,0.932007,0.268402833,0.241397963,0.241397963,0.001207729,0.001328502,NA,0.0503739,NA,-1.86788,-1.74687
1942,ENSAMXG00000021470,med6,mediator complex subunit 6 [Source:ZFIN;Acc:ZDB-GENE-040625-61],"regulation of transcription from RNA polymerase II promoter;RNA polymerase II transcription cofactor activity;mediator complex;transcription, DNA-templated;nucleus;regulation of transcription, DNA-templated",0.000589689,0.000794204,0,0,0.000237756,0.0002331,0.001307656,0,0.783909,0.927448,NA,0.379406764,0.40482922,0.002857198,0.00258068,NA,NA,NA,NA,NA
1944,ENSAMXG00000021653,rpl9,ribosomal protein L9 [Source:ZFIN;Acc:ZDB-GENE-030131-8646],rRNA binding;translation;ribosome;structural constituent of ribosome;intracellular,0.000348432,0.002080345,0,0.000174216,0.002349277,0.001282424,0.005168409,0,0.73549125,0.7532145,0.155208333,0.12877941,0.09966241,0.001369532,0.001408246,NA,NA,NA,NA,NA
1945,ENSAMXG00000021823,ssr1,"signal sequence receptor, alpha [Source:ZFIN;Acc:ZDB-GENE-030826-28]",endoplasmic reticulum membrane;integral component of membrane;membrane;cellular response to estrogen stimulus,0.000364078,0.003156926,0,0.000121359,0.000901001,0.002562028,0.002588997,0,0.68723,0.712380667,0.304387667,0.303134183,0.284171017,0.002548544,0.00262945,NA,NA,NA,NA,NA
1947,ENSAMXG00000021828,TWSG1 (2 of 2),twisted gastrulation BMP signaling modulator 1 [Source:HGNC Symbol;Acc:HGNC:12429],NA,0.00044843,0.001651084,0,0,0.000249129,0.00124564,0.001370204,0,0.856555,0.932007,0.341146,0.24046198,0.165387313,0.00124564,0.001353596,NA,NA,NA,NA,NA
1948,ENSAMXG00000024379,traf4b,tnf receptor-associated factor 4b [Source:ZFIN;Acc:ZDB-GENE-040305-2],protein binding;ubiquitin-protein transferase activity;protein ubiquitination;metal ion binding;zinc ion binding,0,0.001949851,0.004417035,0,0.002820172,0.005059221,0.005373074,0,0.6477248,0.650626086,0.379976429,0.529484471,0.530710804,0.005957122,0.005957122,NA,NA,NA,NA,NA
1949,ENSAMXG00000024394,pgap1,post-GPI attachment to proteins 1 [Source:ZFIN;Acc:ZDB-GENE-090313-216],"GPI anchor metabolic process;hydrolase activity, acting on ester bonds;intracellular protein transport;intracellular;integral component of membrane;membrane",0.000641046,0.000556141,0.000492451,0.000380357,0.000560484,0.00050222,0.002560976,0,0.823072875,0.7206777,0,0.159906667,0.5,0.000545959,0.000949583,1.31765,1.95643,-0.30302,-0.475818,-0.772013
1950,ENSAMXG00000024549,ZFAND3 (2 of 2),"zinc finger, AN1-type domain 3 [Source:HGNC Symbol;Acc:HGNC:18019]",metal ion binding;DNA binding;zinc ion binding,0.000152439,0.002510759,0,0,0.002171101,0.005081301,0.00304878,0,0.671876333,0.711349,0.491666667,0.145393003,0.132488146,0.00203252,0.002007114,NA,-0.647101,NA,NA,1.4226
1951,ENSAMXG00000024682,HOXC9,homeobox C9 [Source:HGNC Symbol;Acc:HGNC:5130],"transcription, DNA-templated;sequence-specific DNA binding;nucleus;DNA binding;regulation of transcription, DNA-templated",0.000123457,0.000790769,0,0.000123457,0.000411523,0.000685871,0.002211934,0,0.894281,0.894281,0.472222,0.19447847,0.19447847,0.000685871,0.000685871,NA,NA,NA,NA,NA
1953,ENSAMXG00000024898,zgc:112001,zgc:112001 [Source:ZFIN;Acc:ZDB-GENE-050417-178],protein binding,0.00048538,0.002034519,0,0,0.0003367,0.001653439,0.002037037,0,0.841826333,0.9267645,0.365703,0.477381949,0.514046205,0.00401455,0.004847884,NA,NA,NA,NA,NA
